ref,monthly,year,month,date,locality,ml,wgt,sex,mat,prey,rostral,length,SL,TL,DML
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2,37.4945,46.6956,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2,37.4945,46.6956,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.1,39.388,49.19674,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.1,39.388,49.19674,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2,37.4945,46.6956,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,1.9,35.601,44.19446,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,1.9,35.601,44.19446,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,1.9,35.601,44.19446,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,1.8,33.7075,41.69332,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,1.9,35.601,44.19446,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2,37.4945,46.6956,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.2,41.2815,51.69788,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.2,41.2815,51.69788,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.2,41.2815,51.69788,
828,8,1996,10,10/16/96,Santa Rosalia,57.1,4.475,F,2,Benthosema,,2.1,39.388,49.19674,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.7,31.814,39.19218,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.8,33.7075,41.69332,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.8,33.7075,41.69332,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.9,35.601,44.19446,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.9,35.601,44.19446,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.9,35.601,44.19446,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.6,29.9205,36.69104,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.7,31.814,39.19218,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.9,35.601,44.19446,
830,10,1996,10,10/16/96,Santa Rosalia,66.2,8.225,F,3,Benthosema,,1.9,35.601,44.19446,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,2.3,43.175,54.19902,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,2.1,39.388,49.19674,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,1.8,33.7075,41.69332,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,1.6,29.9205,36.69104,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,1.6,29.9205,36.69104,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,1.5,28.027,34.1899,
831,11,1996,10,10/16/96,Santa Rosalia,78.6,15.325,F,5,Benthosema,,1.5,28.027,34.1899,
833,13,1996,10,10/16/96,Santa Rosalia,61.8,7.68,F,3,Benthosema,,2.4,45.0685,56.70016,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,1.7,31.814,39.19218,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2,37.4945,46.6956,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2.2,41.2815,51.69788,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2.1,39.388,49.19674,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2.1,39.388,49.19674,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2.2,41.2815,51.69788,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,1.8,33.7075,41.69332,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,1.9,35.601,44.19446,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2,37.4945,46.6956,
834,14,1996,10,10/16/96,Santa Rosalia,45.5,2.1,M,5,Benthosema,,2.1,39.388,49.19674,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.6,29.9205,36.69104,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.7,31.814,39.19218,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.9,35.601,44.19446,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.9,35.601,44.19446,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.6,29.9205,36.69104,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.6,29.9205,36.69104,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.8,33.7075,41.69332,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.4,26.1335,31.68876,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.3,24.24,29.18762,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.8,33.7075,41.69332,
835,15,1996,10,10/16/96,Santa Rosalia,61.5,3.7,F,3,Benthosema,,1.4,26.1335,31.68876,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.3,43.175,54.19902,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.2,41.2815,51.69788,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.2,41.2815,51.69788,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2,37.4945,46.6956,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,1.9,35.601,44.19446,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2,37.4945,46.6956,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,2.1,39.388,49.19674,
837,17,1996,10,10/16/96,Santa Rosalia,54.3,3.775,M,5,Benthosema,,1.9,35.601,44.19446,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,2.2,41.2815,51.69788,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.7,31.814,39.19218,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.6,29.9205,36.69104,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.8,33.7075,41.69332,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.5,28.027,34.1899,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.4,26.1335,31.68876,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.6,29.9205,36.69104,
839,19,1996,10,10/16/96,Santa Rosalia,65.7,9.325,F,3,Benthosema,,1.6,29.9205,36.69104,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.6,29.9205,36.69104,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.7,31.814,39.19218,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.8,33.7075,41.69332,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.9,35.601,44.19446,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.9,35.601,44.19446,
841,21,1996,10,10/16/96,Santa Rosalia,53.6,4.375,M,5,Benthosema,,1.8,33.7075,41.69332,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,2,37.4945,46.6956,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,2.1,39.388,49.19674,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,1.9,35.601,44.19446,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,2,37.4945,46.6956,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,1.8,33.7075,41.69332,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,2.1,39.388,49.19674,
845,25,1996,10,10/16/96,Santa Rosalia,51.7,3.65,F,2,Benthosema,,2,37.4945,46.6956,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2.3,43.175,54.19902,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2.2,41.2815,51.69788,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2,37.4945,46.6956,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2.1,39.388,49.19674,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2.2,41.2815,51.69788,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,2.5,46.962,59.2013,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,1.9,35.601,44.19446,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,1.9,35.601,44.19446,
846,26,1996,10,10/16/96,Santa Rosalia,54,3.975,M,5,Benthosema,,1.6,29.9205,36.69104,
847,27,1996,10,10/16/96,Santa Rosalia,46.6,2.4,F,2,Benthosema,,1.7,31.814,39.19218,
847,27,1996,10,10/16/96,Santa Rosalia,46.6,2.4,F,2,Benthosema,,2.3,43.175,54.19902,
847,27,1996,10,10/16/96,Santa Rosalia,46.6,2.4,F,2,Benthosema,,2.1,39.388,49.19674,
847,27,1996,10,10/16/96,Santa Rosalia,46.6,2.4,F,2,Benthosema,,2,37.4945,46.6956,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,1.8,33.7075,41.69332,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,1.9,35.601,44.19446,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,2,37.4945,46.6956,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,2,37.4945,46.6956,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,2.1,39.388,49.19674,
848,28,1996,10,10/16/96,Santa Rosalia,68,9.2,F,5,Benthosema,,2.1,39.388,49.19674,
849,29,1996,10,10/16/96,Santa Rosalia,71.2,10.5,F,3,Benthosema,,1.9,35.601,44.19446,
849,29,1996,10,10/16/96,Santa Rosalia,71.2,10.5,F,3,Benthosema,,1.8,33.7075,41.69332,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.7,31.814,39.19218,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.3,43.175,54.19902,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.3,43.175,54.19902,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2,37.4945,46.6956,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.5,28.027,34.1899,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.8,33.7075,41.69332,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.6,29.9205,36.69104,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.9,35.601,44.19446,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2,37.4945,46.6956,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2,37.4945,46.6956,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,1.7,31.814,39.19218,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
850,30,1996,10,10/16/96,Santa Rosalia,50.2,3.375,M,3,Benthosema,,2.1,39.388,49.19674,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.8,33.7075,41.69332,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.9,35.601,44.19446,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2.3,43.175,54.19902,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2.1,39.388,49.19674,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.9,35.601,44.19446,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2.1,39.388,49.19674,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,2,37.4945,46.6956,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.9,35.601,44.19446,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.7,31.814,39.19218,
890,1,1996,11,11/9/96,Guaymas,42.7,1.825,F,2,Benthosema,,1.9,35.601,44.19446,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2,37.4945,46.6956,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.1,39.388,49.19674,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.2,41.2815,51.69788,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.3,43.175,54.19902,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.5,46.962,59.2013,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.3,43.175,54.19902,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.3,43.175,54.19902,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.4,45.0685,56.70016,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.5,46.962,59.2013,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.4,45.0685,56.70016,
891,2,1996,11,11/9/96,Guaymas,58.5,4.975,M,5,Benthosema,,2.2,41.2815,51.69788,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,1.9,35.601,44.19446,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2,37.4945,46.6956,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.1,39.388,49.19674,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.1,39.388,49.19674,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2,37.4945,46.6956,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.1,39.388,49.19674,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.1,39.388,49.19674,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.2,41.2815,51.69788,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.4,45.0685,56.70016,
894,5,1996,11,11/9/96,Guaymas,50.6,3.175,F,2,Benthosema,,2.1,39.388,49.19674,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2,37.4945,46.6956,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2,37.4945,46.6956,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2,37.4945,46.6956,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2.1,39.388,49.19674,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,1.8,33.7075,41.69332,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2.3,43.175,54.19902,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2.1,39.388,49.19674,
895,6,1996,11,11/9/96,Guaymas,47.2,2.8,M,4,Benthosema,,2,37.4945,46.6956,
896,7,1996,11,11/9/96,Guaymas,54.9,4.025,M,5,Benthosema,,2.3,43.175,54.19902,
896,7,1996,11,11/9/96,Guaymas,54.9,4.025,M,5,Benthosema,,2.1,39.388,49.19674,
896,7,1996,11,11/9/96,Guaymas,54.9,4.025,M,5,Benthosema,,2.1,39.388,49.19674,
896,7,1996,11,11/9/96,Guaymas,54.9,4.025,M,5,Benthosema,,2.1,39.388,49.19674,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,1.7,31.814,39.19218,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,1.9,35.601,44.19446,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2,37.4945,46.6956,
897,8,1996,11,11/9/96,Guaymas,45,2.3,M,3,Benthosema,,2.4,45.0685,56.70016,
898,9,1996,11,11/9/96,Guaymas,52.2,3.975,F,3,Benthosema,,2.2,41.2815,51.69788,
898,9,1996,11,11/9/96,Guaymas,52.2,3.975,F,3,Benthosema,,2.1,39.388,49.19674,
898,9,1996,11,11/9/96,Guaymas,52.2,3.975,F,3,Benthosema,,2.3,43.175,54.19902,
901,1,1996,11,11/11/96,Guaymas,54.2,4.35,M,5,Benthosema,,1.7,31.814,39.19218,
901,1,1996,11,11/11/96,Guaymas,54.2,4.35,M,5,Benthosema,,1.8,33.7075,41.69332,
901,1,1996,11,11/11/96,Guaymas,54.2,4.35,M,5,Benthosema,,1.9,35.601,44.19446,
901,1,1996,11,11/11/96,Guaymas,54.2,4.35,M,5,Benthosema,,1.9,35.601,44.19446,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,1.8,33.7075,41.69332,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,2,37.4945,46.6956,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,2,37.4945,46.6956,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,2,37.4945,46.6956,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,2.1,39.388,49.19674,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,2.1,39.388,49.19674,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,1.9,35.601,44.19446,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,1.8,33.7075,41.69332,
905,5,1996,11,11/11/96,Guaymas,41.9,2.95,M,5,Benthosema,,1.8,33.7075,41.69332,
908,8,1996,11,11/11/96,Guaymas,51.4,3.675,F,2,Benthosema,,1.9,35.601,44.19446,
908,8,1996,11,11/11/96,Guaymas,51.4,3.675,F,2,Benthosema,,2,37.4945,46.6956,
908,8,1996,11,11/11/96,Guaymas,51.4,3.675,F,2,Benthosema,,2.1,39.388,49.19674,
908,8,1996,11,11/11/96,Guaymas,51.4,3.675,F,2,Benthosema,,2.2,41.2815,51.69788,
911,3,1996,11,11/12/96,Guaymas,59.9,5.325,M,5,Benthosema,,2,37.4945,46.6956,
911,3,1996,11,11/12/96,Guaymas,59.9,5.325,M,5,Benthosema,,2,37.4945,46.6956,
911,3,1996,11,11/12/96,Guaymas,59.9,5.325,M,5,Benthosema,,1.8,33.7075,41.69332,
911,3,1996,11,11/12/96,Guaymas,59.9,5.325,M,5,Benthosema,,2.4,45.0685,56.70016,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,1.9,35.601,44.19446,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,1.9,35.601,44.19446,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2,37.4945,46.6956,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2.2,41.2815,51.69788,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2,37.4945,46.6956,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,1.8,33.7075,41.69332,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2.2,41.2815,51.69788,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,1.9,35.601,44.19446,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2,37.4945,46.6956,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,2.1,39.388,49.19674,
912,4,1996,11,11/12/96,Guaymas,57.4,5.175,M,5,Benthosema,,1.7,31.814,39.19218,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,2.1,39.388,49.19674,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,2,37.4945,46.6956,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,1.7,31.814,39.19218,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,2.1,39.388,49.19674,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,2,37.4945,46.6956,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,1.7,31.814,39.19218,
920,12,1996,11,11/12/96,Guaymas,52.2,3.9,F,2,Benthosema,,2,37.4945,46.6956,
927,2,1996,11,11/13/96,Guaymas,50.9,3.65,F,2,Benthosema,,2.3,43.175,54.19902,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.7,31.814,39.19218,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.8,33.7075,41.69332,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.8,33.7075,41.69332,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.8,33.7075,41.69332,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.9,35.601,44.19446,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2,37.4945,46.6956,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2,37.4945,46.6956,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2,37.4945,46.6956,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.2,41.2815,51.69788,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.7,31.814,39.19218,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,1.8,33.7075,41.69332,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.2,41.2815,51.69788,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.2,41.2815,51.69788,
1022,9,1997,1,1/19/97,Guaymas,52,3.475,M,5,Benthosema,,2.1,39.388,49.19674,
1023,10,1997,1,1/19/97,Guaymas,58.2,5.325,M,5,Benthosema,,1.9,35.601,44.19446,
1023,10,1997,1,1/19/97,Guaymas,58.2,5.325,M,5,Benthosema,,1.9,35.601,44.19446,
1023,10,1997,1,1/19/97,Guaymas,58.2,5.325,M,5,Benthosema,,1.9,35.601,44.19446,
