"TripSetPredNo","TripSetNo","Lat","Lon","Month","Year","Sex","Mat","Length","Date","SST","Group","PropN","PredSpp"
"Dg2011_094","110613",27.432548,-111.931638,"6",2011,"F","3",30.5,2011-06-13,26,"C_Ommastrephid",0.333333333333333,"Dgigas"
"Dg2011_094","110613",27.432548,-111.931638,"6",2011,"F","3",30.5,2011-06-13,26,"F_Diogenichthys",0.333333333333333,"Dgigas"
"Dg2011_095","110613",27.432548,-111.931638,"6",2011,"F","3",30.5,2011-06-13,26,"F_Triphoturus",1,"Dgigas"
"Dg2011_096","110613",27.432548,-111.931638,"6",2011,"F","3",24.5,2011-06-13,26,"C_Pterygioteuthis",1,"Dgigas"
"Dg2011_098","110613",27.432548,-111.931638,"6",2011,"M","7",29.5,2011-06-13,26,"F_Triphoturus",0.5,"Dgigas"
"Dg2011_098","110613",27.432548,-111.931638,"6",2011,"M","7",29.5,2011-06-13,26,"F_Benthosema",0.5,"Dgigas"
"Dg2011_099","110613",27.432548,-111.931638,"6",2011,"F","3",27,2011-06-13,26,"M_Pteropoda",0.5,"Dgigas"
"Dg2011_099","110613",27.432548,-111.931638,"6",2011,"F","3",27,2011-06-13,26,"F_Benthosema",0.5,"Dgigas"
"Dg2011_100","110613",27.432548,-111.931638,"6",2011,"M","3",26.5,2011-06-13,26,"F_Triphoturus",0.142857142857143,"Dgigas"
"Dg2011_100","110613",27.432548,-111.931638,"6",2011,"M","3",26.5,2011-06-13,26,"F_Benthosema",0.857142857142857,"Dgigas"
"Dg2011_101","110613",27.432548,-111.931638,"6",2011,"M","7",35,2011-06-13,26,"C_UnID",0.28,"Dgigas"
"Dg2011_101","110613",27.432548,-111.931638,"6",2011,"M","7",35,2011-06-13,26,"C_Pterygioteuthis",0.56,"Dgigas"
"Dg2011_101","110613",27.432548,-111.931638,"6",2011,"M","7",35,2011-06-13,26,"C_Ommastrephid",0.08,"Dgigas"
"Dg2011_101","110613",27.432548,-111.931638,"6",2011,"M","7",35,2011-06-13,26,"F_Benthosema",0.08,"Dgigas"
"Dg2011_102","110613",27.432548,-111.931638,"6",2011,"F","3",23,2011-06-13,26,"F_Benthosema",1,"Dgigas"
"Dg2011_103","110613",27.432548,-111.931638,"6",2011,"F","3",27,2011-06-13,26,"F_Benthosema",1,"Dgigas"
"Dg2011_104","110613",27.432548,-111.931638,"6",2011,"M","3",21.5,2011-06-13,26,"M_Pteropoda",0.5,"Dgigas"
"Dg2011_104","110613",27.432548,-111.931638,"6",2011,"M","3",21.5,2011-06-13,26,"F_Benthosema",0.5,"Dgigas"
"Dg2011_106","110614",27.945645,-111.062153,"6",2011,"F","7",42,2011-06-14,28,"F_Benthosema",0.25,"Dgigas"
"Dg2011_106","110614",27.945645,-111.062153,"6",2011,"F","7",42,2011-06-14,28,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2011_106","110614",27.945645,-111.062153,"6",2011,"F","7",42,2011-06-14,28,"F_Engraulis",0.25,"Dgigas"
"Dg2011_106","110614",27.945645,-111.062153,"6",2011,"F","7",42,2011-06-14,28,"C_UnID",0.25,"Dgigas"
"Dg2011_107","110614",27.945645,-111.062153,"6",2011,"M","4",39.5,2011-06-14,28,"F_Benthosema",1,"Dgigas"
"Dg2011_108","110614",27.945645,-111.062153,"6",2011,"F","3",36.5,2011-06-14,28,"F_Benthosema",0.5,"Dgigas"
"Dg2011_108","110614",27.945645,-111.062153,"6",2011,"F","3",36.5,2011-06-14,28,"F_Triphoturus",0.125,"Dgigas"
"Dg2011_108","110614",27.945645,-111.062153,"6",2011,"F","3",36.5,2011-06-14,28,"C_UnID",0.125,"Dgigas"
"Dg2011_108","110614",27.945645,-111.062153,"6",2011,"F","3",36.5,2011-06-14,28,"C_Ommastrephid",0.25,"Dgigas"
"Dg2011_109","110614",27.945645,-111.062153,"6",2011,"M","7",39.5,2011-06-14,28,"F_Benthosema",1,"Dgigas"
"Dg2011_110","110614",27.945645,-111.062153,"6",2011,"M","7",34,2011-06-14,28,"F_Benthosema",0.5,"Dgigas"
"Dg2011_110","110614",27.945645,-111.062153,"6",2011,"M","7",34,2011-06-14,28,"F_Engraulis",0.5,"Dgigas"
"Dg2011_111","110614",27.945645,-111.062153,"6",2011,"M","7",39.5,2011-06-14,28,"C_Pterygioteuthis",0.2,"Dgigas"
"Dg2011_111","110614",27.945645,-111.062153,"6",2011,"M","7",39.5,2011-06-14,28,"F_Benthosema",0.8,"Dgigas"
"Dg2011_114","110614",27.945645,-111.062153,"6",2011,"M","7",43.5,2011-06-14,28,"F_Triphoturus",0.5,"Dgigas"
"Dg2011_114","110614",27.945645,-111.062153,"6",2011,"M","7",43.5,2011-06-14,28,"F_Engraulis",0.25,"Dgigas"
"Dg2011_114","110614",27.945645,-111.062153,"6",2011,"M","7",43.5,2011-06-14,28,"F_Other",0.25,"Dgigas"
"Dg2011_116","110614",27.945645,-111.062153,"6",2011,"M","4",34,2011-06-14,28,"C_Pterygioteuthis",0.1,"Dgigas"
"Dg2011_116","110614",27.945645,-111.062153,"6",2011,"M","4",34,2011-06-14,28,"F_Benthosema",0.7,"Dgigas"
"Dg2011_116","110614",27.945645,-111.062153,"6",2011,"M","4",34,2011-06-14,28,"C_UnID",0.1,"Dgigas"
"Dg2011_116","110614",27.945645,-111.062153,"6",2011,"M","4",34,2011-06-14,28,"F_Triphoturus",0.1,"Dgigas"
"Dg2011_117","110614",27.945645,-111.062153,"6",2011,"M","4",33,2011-06-14,28,"F_Benthosema",0.666666666666667,"Dgigas"
"Dg2011_117","110614",27.945645,-111.062153,"6",2011,"M","4",33,2011-06-14,28,"F_Other",0.333333333333333,"Dgigas"
"Dg2011_118","110614",27.945645,-111.062153,"6",2011,"F","3",44.5,2011-06-14,28,"F_Benthosema",0.75,"Dgigas"
"Dg2011_118","110614",27.945645,-111.062153,"6",2011,"F","3",44.5,2011-06-14,28,"F_Merluccius",0.25,"Dgigas"
"Dg2011_119","110614",27.945645,-111.062153,"6",2011,"F","3",37,2011-06-14,28,"F_Engraulis",0.333333333333333,"Dgigas"
"Dg2011_119","110614",27.945645,-111.062153,"6",2011,"F","3",37,2011-06-14,28,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2011_119","110614",27.945645,-111.062153,"6",2011,"F","3",37,2011-06-14,28,"F_Other",0.333333333333333,"Dgigas"
"Dg2011_120","110614",27.945645,-111.062153,"6",2011,"M","7",40,2011-06-14,28,"C_Pterygioteuthis",0.272727272727273,"Dgigas"
"Dg2011_120","110614",27.945645,-111.062153,"6",2011,"M","7",40,2011-06-14,28,"C_Ommastrephid",0.181818181818182,"Dgigas"
"Dg2011_120","110614",27.945645,-111.062153,"6",2011,"M","7",40,2011-06-14,28,"F_Benthosema",0.545454545454545,"Dgigas"
"Dg2011_123","110614",27.945645,-111.062153,"6",2011,"M","7",34,2011-06-14,28,"F_Benthosema",1,"Dgigas"
"Dg2011_124","110614",27.945645,-111.062153,"6",2011,"M","7",36,2011-06-14,28,"F_Benthosema",0.5,"Dgigas"
"Dg2011_124","110614",27.945645,-111.062153,"6",2011,"M","7",36,2011-06-14,28,"F_Engraulis",0.5,"Dgigas"
"Dg2011_126","110614",27.945645,-111.062153,"6",2011,"","1",34,2011-06-14,28,"C_Other",0.25,"Dgigas"
"Dg2011_126","110614",27.945645,-111.062153,"6",2011,"","1",34,2011-06-14,28,"F_Benthosema",0.75,"Dgigas"
"Dg2011_127","110614",27.945645,-111.062153,"6",2011,"","1",40,2011-06-14,28,"F_Engraulis",1,"Dgigas"
"Dg2011_128","110614",27.945645,-111.062153,"6",2011,"","1",43,2011-06-14,28,"F_Benthosema",1,"Dgigas"
"Dg2011_130","110614",27.945645,-111.062153,"6",2011,"","1",NA,2011-06-14,28,"F_Engraulis",1,"Dgigas"
"Dg2011_131","110614",27.945645,-111.062153,"6",2011,"","1",NA,2011-06-14,28,"F_Benthosema",0.5,"Dgigas"
"Dg2011_131","110614",27.945645,-111.062153,"6",2011,"","1",NA,2011-06-14,28,"C_Ommastrephid",0.5,"Dgigas"
"Dg2011_135","110615",28.486597,-113.017628,"6",2011,"F","3",37,2011-06-15,22,"F_Benthosema",0.2,"Dgigas"
"Dg2011_135","110615",28.486597,-113.017628,"6",2011,"F","3",37,2011-06-15,22,"F_Engraulis",0.8,"Dgigas"
"Dg2011_136","110615",28.486597,-113.017628,"6",2011,"F","4",43.5,2011-06-15,22,"F_Engraulis",0.166666666666667,"Dgigas"
"Dg2011_136","110615",28.486597,-113.017628,"6",2011,"F","4",43.5,2011-06-15,22,"F_UnID",0.833333333333333,"Dgigas"
"Dg2011_137","110615",28.486597,-113.017628,"6",2011,"F","3",36,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_138","110615",28.486597,-113.017628,"6",2011,"M","7",40.5,2011-06-15,22,"F_Engraulis",0.875,"Dgigas"
"Dg2011_138","110615",28.486597,-113.017628,"6",2011,"M","7",40.5,2011-06-15,22,"F_Other",0.125,"Dgigas"
"Dg2011_139","110615",28.486597,-113.017628,"6",2011,"F","3",38.5,2011-06-15,22,"F_Other",0.1,"Dgigas"
"Dg2011_139","110615",28.486597,-113.017628,"6",2011,"F","3",38.5,2011-06-15,22,"F_Engraulis",0.8,"Dgigas"
"Dg2011_139","110615",28.486597,-113.017628,"6",2011,"F","3",38.5,2011-06-15,22,"F_Benthosema",0.1,"Dgigas"
"Dg2011_140","110615",28.486597,-113.017628,"6",2011,"F","3",39,2011-06-15,22,"F_Benthosema",0.25,"Dgigas"
"Dg2011_140","110615",28.486597,-113.017628,"6",2011,"F","3",39,2011-06-15,22,"F_Engraulis",0.75,"Dgigas"
"Dg2011_141","110615",28.486597,-113.017628,"6",2011,"M","7",39,2011-06-15,22,"F_Other",0.0625,"Dgigas"
"Dg2011_141","110615",28.486597,-113.017628,"6",2011,"M","7",39,2011-06-15,22,"F_Engraulis",0.9375,"Dgigas"
"Dg2011_142","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Merluccius",0.0454545454545455,"Dgigas"
"Dg2011_142","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Other",0.0909090909090909,"Dgigas"
"Dg2011_142","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Engraulis",0.863636363636364,"Dgigas"
"Dg2011_143","110615",28.486597,-113.017628,"6",2011,"F","4",40.5,2011-06-15,22,"F_Benthosema",0.5,"Dgigas"
"Dg2011_143","110615",28.486597,-113.017628,"6",2011,"F","4",40.5,2011-06-15,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_144","110615",28.486597,-113.017628,"6",2011,"M","4",36.5,2011-06-15,22,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2011_144","110615",28.486597,-113.017628,"6",2011,"M","4",36.5,2011-06-15,22,"F_Engraulis",0.666666666666667,"Dgigas"
"Dg2011_145","110615",28.486597,-113.017628,"6",2011,"M","3",39.5,2011-06-15,22,"F_Benthosema",0.2,"Dgigas"
"Dg2011_145","110615",28.486597,-113.017628,"6",2011,"M","3",39.5,2011-06-15,22,"F_Engraulis",0.8,"Dgigas"
"Dg2011_146","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_147","110615",28.486597,-113.017628,"6",2011,"F","3",37,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_148","110615",28.486597,-113.017628,"6",2011,"M","7",39,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_150","110615",28.486597,-113.017628,"6",2011,"M","4",39.5,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_151","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Other",0.0909090909090909,"Dgigas"
"Dg2011_151","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Engraulis",0.818181818181818,"Dgigas"
"Dg2011_151","110615",28.486597,-113.017628,"6",2011,"F","3",41.5,2011-06-15,22,"F_Merluccius",0.0909090909090909,"Dgigas"
"Dg2011_152","110615",28.486597,-113.017628,"6",2011,"F","4",38,2011-06-15,22,"F_Engraulis",0.923076923076923,"Dgigas"
"Dg2011_152","110615",28.486597,-113.017628,"6",2011,"F","4",38,2011-06-15,22,"F_UnID",0.0769230769230769,"Dgigas"
"Dg2011_153","110615",28.486597,-113.017628,"6",2011,"F","3",37.5,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_154","110615",28.486597,-113.017628,"6",2011,"F","3",42,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_155","110615",28.486597,-113.017628,"6",2011,"F","3",38.5,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_156","110615",28.486597,-113.017628,"6",2011,"M","7",40,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_157","110615",28.486597,-113.017628,"6",2011,"M","7",38,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_158","110615",28.486597,-113.017628,"6",2011,"M","7",42.5,2011-06-15,22,"F_Other",0.0303030303030303,"Dgigas"
"Dg2011_158","110615",28.486597,-113.017628,"6",2011,"M","7",42.5,2011-06-15,22,"R_Crust",0.545454545454545,"Dgigas"
"Dg2011_158","110615",28.486597,-113.017628,"6",2011,"M","7",42.5,2011-06-15,22,"F_Engraulis",0.424242424242424,"Dgigas"
"Dg2011_159","110615",28.486597,-113.017628,"6",2011,"F","3",41,2011-06-15,22,"F_Engraulis",0.954545454545455,"Dgigas"
"Dg2011_159","110615",28.486597,-113.017628,"6",2011,"F","3",41,2011-06-15,22,"R_Crust",0.0454545454545455,"Dgigas"
"Dg2011_160","110615",28.486597,-113.017628,"6",2011,"M","7",35.5,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_161","110615",28.486597,-113.017628,"6",2011,"F","3",38,2011-06-15,22,"F_Engraulis",1,"Dgigas"
"Dg2011_162","110616",28.486597,-113.017628,"6",2011,"F","3",33.5,2011-06-16,22,"F_Benthosema",0.285714285714286,"Dgigas"
"Dg2011_162","110616",28.486597,-113.017628,"6",2011,"F","3",33.5,2011-06-16,22,"F_Merluccius",0.142857142857143,"Dgigas"
"Dg2011_162","110616",28.486597,-113.017628,"6",2011,"F","3",33.5,2011-06-16,22,"F_Engraulis",0.571428571428571,"Dgigas"
"Dg2011_163","110616",28.486597,-113.017628,"6",2011,"F","3",41,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_164","110616",28.486597,-113.017628,"6",2011,"F","4",47,2011-06-16,22,"F_Benthosema",1,"Dgigas"
"Dg2011_165","110616",28.486597,-113.017628,"6",2011,"F","3",43,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_165","110616",28.486597,-113.017628,"6",2011,"F","3",43,2011-06-16,22,"F_Merluccius",0.5,"Dgigas"
"Dg2011_166","110616",28.486597,-113.017628,"6",2011,"F","3",42,2011-06-16,22,"F_Engraulis",0.666666666666667,"Dgigas"
"Dg2011_166","110616",28.486597,-113.017628,"6",2011,"F","3",42,2011-06-16,22,"F_UnID",0.333333333333333,"Dgigas"
"Dg2011_167","110616",28.486597,-113.017628,"6",2011,"M","3",39,2011-06-16,22,"F_Engraulis",0.666666666666667,"Dgigas"
"Dg2011_167","110616",28.486597,-113.017628,"6",2011,"M","3",39,2011-06-16,22,"F_Benthosema",0.333333333333333,"Dgigas"
"Dg2011_168","110616",28.486597,-113.017628,"6",2011,"F","3",43.5,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_169","110616",28.486597,-113.017628,"6",2011,"F","3",41,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_170","110616",28.486597,-113.017628,"6",2011,"M","7",37,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_170","110616",28.486597,-113.017628,"6",2011,"M","7",37,2011-06-16,22,"C_Other",0.5,"Dgigas"
"Dg2011_171","110616",28.486597,-113.017628,"6",2011,"M","7",58.5,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_172","110616",28.486597,-113.017628,"6",2011,"F","3",42,2011-06-16,22,"F_Engraulis",0.25,"Dgigas"
"Dg2011_172","110616",28.486597,-113.017628,"6",2011,"F","3",42,2011-06-16,22,"F_Benthosema",0.75,"Dgigas"
"Dg2011_173","110616",28.486597,-113.017628,"6",2011,"F","4",43,2011-06-16,22,"C_Other",0.25,"Dgigas"
"Dg2011_173","110616",28.486597,-113.017628,"6",2011,"F","4",43,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_173","110616",28.486597,-113.017628,"6",2011,"F","4",43,2011-06-16,22,"F_Benthosema",0.25,"Dgigas"
"Dg2011_174","110616",28.486597,-113.017628,"6",2011,"M","4",41,2011-06-16,22,"F_Merluccius",0.5,"Dgigas"
"Dg2011_174","110616",28.486597,-113.017628,"6",2011,"M","4",41,2011-06-16,22,"F_Benthosema",0.5,"Dgigas"
"Dg2011_175","110616",28.486597,-113.017628,"6",2011,"M","7",53.5,2011-06-16,22,"R_Crust",0.25,"Dgigas"
"Dg2011_175","110616",28.486597,-113.017628,"6",2011,"M","7",53.5,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_175","110616",28.486597,-113.017628,"6",2011,"M","7",53.5,2011-06-16,22,"F_Benthosema",0.25,"Dgigas"
"Dg2011_176","110616",28.486597,-113.017628,"6",2011,"F","3",38,2011-06-16,22,"F_Merluccius",0.444444444444444,"Dgigas"
"Dg2011_176","110616",28.486597,-113.017628,"6",2011,"F","3",38,2011-06-16,22,"F_Benthosema",0.111111111111111,"Dgigas"
"Dg2011_176","110616",28.486597,-113.017628,"6",2011,"F","3",38,2011-06-16,22,"F_Engraulis",0.388888888888889,"Dgigas"
"Dg2011_176","110616",28.486597,-113.017628,"6",2011,"F","3",38,2011-06-16,22,"C_Ommastrephid",0.0555555555555556,"Dgigas"
"Dg2011_177","110616",28.486597,-113.017628,"6",2011,"F","3",45,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_178","110616",28.486597,-113.017628,"6",2011,"F","4",40,2011-06-16,22,"F_Engraulis",0.571428571428571,"Dgigas"
"Dg2011_178","110616",28.486597,-113.017628,"6",2011,"F","4",40,2011-06-16,22,"F_Benthosema",0.285714285714286,"Dgigas"
"Dg2011_178","110616",28.486597,-113.017628,"6",2011,"F","4",40,2011-06-16,22,"F_Merluccius",0.142857142857143,"Dgigas"
"Dg2011_179","110616",28.486597,-113.017628,"6",2011,"","1",NA,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_179","110616",28.486597,-113.017628,"6",2011,"","1",NA,2011-06-16,22,"F_Merluccius",0.5,"Dgigas"
"Dg2011_180","110616",28.486597,-113.017628,"6",2011,"F","4",43.5,2011-06-16,22,"F_UnID",1,"Dgigas"
"Dg2011_181","110616",28.486597,-113.017628,"6",2011,"F","3",39.5,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_181","110616",28.486597,-113.017628,"6",2011,"F","3",39.5,2011-06-16,22,"F_Benthosema",0.3,"Dgigas"
"Dg2011_181","110616",28.486597,-113.017628,"6",2011,"F","3",39.5,2011-06-16,22,"F_Merluccius",0.2,"Dgigas"
"Dg2011_182","110616",28.486597,-113.017628,"6",2011,"F","4",59,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_183","110616",28.486597,-113.017628,"6",2011,"M","7",60,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_184","110616",28.486597,-113.017628,"6",2011,"M","7",42,2011-06-16,22,"F_Engraulis",0.833333333333333,"Dgigas"
"Dg2011_184","110616",28.486597,-113.017628,"6",2011,"M","7",42,2011-06-16,22,"F_Benthosema",0.166666666666667,"Dgigas"
"Dg2011_185","110616",28.486597,-113.017628,"6",2011,"F","3",47,2011-06-16,22,"F_Merluccius",0.2,"Dgigas"
"Dg2011_185","110616",28.486597,-113.017628,"6",2011,"F","3",47,2011-06-16,22,"F_Engraulis",0.8,"Dgigas"
"Dg2011_186","110616",28.486597,-113.017628,"6",2011,"M","7",59.5,2011-06-16,22,"F_Engraulis",1,"Dgigas"
"Dg2011_187","110616",28.486597,-113.017628,"6",2011,"F","4",53,2011-06-16,22,"F_Merluccius",0.5,"Dgigas"
"Dg2011_187","110616",28.486597,-113.017628,"6",2011,"F","4",53,2011-06-16,22,"F_Engraulis",0.5,"Dgigas"
"Dg2011_189","110617",27.264708,-111.371493,"6",2011,"M","3",21.5,2011-06-17,27,"F_UnID",0.5,"Dgigas"
"Dg2011_189","110617",27.264708,-111.371493,"6",2011,"M","3",21.5,2011-06-17,27,"M_Pteropoda",0.5,"Dgigas"
"Dg2011_190","110617",27.264708,-111.371493,"6",2011,"F","3",24.5,2011-06-17,27,"M_Pteropoda",0.25,"Dgigas"
"Dg2011_190","110617",27.264708,-111.371493,"6",2011,"F","3",24.5,2011-06-17,27,"F_Benthosema",0.25,"Dgigas"
"Dg2011_190","110617",27.264708,-111.371493,"6",2011,"F","3",24.5,2011-06-17,27,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2011_190","110617",27.264708,-111.371493,"6",2011,"F","3",24.5,2011-06-17,27,"C_Abraliopsis",0.25,"Dgigas"
"Dg2011_191","110617",27.264708,-111.371493,"6",2011,"F","3",23.5,2011-06-17,27,"C_UnID",1,"Dgigas"
"Dg2011_192","110617",27.264708,-111.371493,"6",2011,"F","3",23.5,2011-06-17,27,"F_Benthosema",1,"Dgigas"
"Dg2011_194","110617",27.264708,-111.371493,"6",2011,"F","3",23,2011-06-17,27,"F_Triphoturus",1,"Dgigas"
"Dg2011_195","110617",27.264708,-111.371493,"6",2011,"M","3",22.5,2011-06-17,27,"C_UnID",1,"Dgigas"
"Dg2011_196","110617",27.264708,-111.371493,"6",2011,"F","3",22,2011-06-17,27,"C_UnID",1,"Dgigas"
"Dg2011_197","110617",27.264708,-111.371493,"6",2011,"F","3",22.5,2011-06-17,27,"F_UnID",0.5,"Dgigas"
"Dg2011_197","110617",27.264708,-111.371493,"6",2011,"F","3",22.5,2011-06-17,27,"C_UnID",0.5,"Dgigas"
"Dg2011_198","110617",27.264708,-111.371493,"6",2011,"M","7",22.5,2011-06-17,27,"C_Pterygioteuthis",0.666666666666667,"Dgigas"
"Dg2011_198","110617",27.264708,-111.371493,"6",2011,"M","7",22.5,2011-06-17,27,"F_UnID",0.333333333333333,"Dgigas"
"Dg2011_199","110617",27.264708,-111.371493,"6",2011,"F","3",23,2011-06-17,27,"C_Pterygioteuthis",1,"Dgigas"
"Dg2011_200","110617",27.264708,-111.371493,"6",2011,"F","3",27,2011-06-17,27,"C_UnID",0.5,"Dgigas"
"Dg2011_200","110617",27.264708,-111.371493,"6",2011,"F","3",27,2011-06-17,27,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2011_202","110617",27.264708,-111.371493,"6",2011,"M","3",24,2011-06-17,27,"F_UnID_.Myctophidae",0.5,"Dgigas"
"Dg2011_202","110617",27.264708,-111.371493,"6",2011,"M","3",24,2011-06-17,27,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2011_203","110617",27.264708,-111.371493,"6",2011,"F","3",22,2011-06-17,27,"R_Crust",1,"Dgigas"
"Dg2011_204","110617",27.264708,-111.371493,"6",2011,"F","3",28,2011-06-17,27,"C_Abraliopsis",0.25,"Dgigas"
"Dg2011_204","110617",27.264708,-111.371493,"6",2011,"F","3",28,2011-06-17,27,"F_Triphoturus",0.25,"Dgigas"
"Dg2011_204","110617",27.264708,-111.371493,"6",2011,"F","3",28,2011-06-17,27,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2011_204","110617",27.264708,-111.371493,"6",2011,"F","3",28,2011-06-17,27,"C_Ommastrephid",0.25,"Dgigas"
"Dg2011_205","110617",27.264708,-111.371493,"6",2011,"M","3",24,2011-06-17,27,"C_Pterygioteuthis",1,"Dgigas"
"Dg2011_206","110617",27.264708,-111.371493,"6",2011,"F","3",22,2011-06-17,27,"F_UnID_.Myctophidae",0.5,"Dgigas"
"Dg2011_206","110617",27.264708,-111.371493,"6",2011,"F","3",22,2011-06-17,27,"C_Pterygioteuthis",0.5,"Dgigas"
"Dg2011_207","110617",27.264708,-111.371493,"6",2011,"","1",NA,2011-06-17,27,"M_Pteropoda",1,"Dgigas"
"Dg2011_208","110618",27.264708,-111.371493,"6",2011,"F","3",36.5,2011-06-18,27,"F_Diogenichthys",0.2,"Dgigas"
"Dg2011_208","110618",27.264708,-111.371493,"6",2011,"F","3",36.5,2011-06-18,27,"F_Benthosema",0.4,"Dgigas"
"Dg2011_208","110618",27.264708,-111.371493,"6",2011,"F","3",36.5,2011-06-18,27,"R_Crust",0.2,"Dgigas"
"Dg2011_208","110618",27.264708,-111.371493,"6",2011,"F","3",36.5,2011-06-18,27,"C_Gonatus",0.2,"Dgigas"
"Dg2011_209","110618",27.264708,-111.371493,"6",2011,"F","7",36,2011-06-18,27,"C_Pterygioteuthis",0.25,"Dgigas"
"Dg2011_209","110618",27.264708,-111.371493,"6",2011,"F","7",36,2011-06-18,27,"F_Benthosema",0.25,"Dgigas"
"Dg2011_209","110618",27.264708,-111.371493,"6",2011,"F","7",36,2011-06-18,27,"C_Abraliopsis",0.25,"Dgigas"
"Dg2011_209","110618",27.264708,-111.371493,"6",2011,"F","7",36,2011-06-18,27,"F_Other",0.25,"Dgigas"
"Dg2011_211","110618",27.264708,-111.371493,"6",2011,"F","7",34.5,2011-06-18,27,"F_Diogenichthys",0.333333333333333,"Dgigas"
"Dg2011_211","110618",27.264708,-111.371493,"6",2011,"F","7",34.5,2011-06-18,27,"F_Triphoturus",0.333333333333333,"Dgigas"
"Dg2011_211","110618",27.264708,-111.371493,"6",2011,"F","7",34.5,2011-06-18,27,"C_UnID",0.333333333333333,"Dgigas"
"Dg2011_212","110618",27.264708,-111.371493,"6",2011,"F","7",24,2011-06-18,27,"F_Benthosema",0.6,"Dgigas"
"Dg2011_212","110618",27.264708,-111.371493,"6",2011,"F","7",24,2011-06-18,27,"F_UnID",0.2,"Dgigas"
"Dg2011_212","110618",27.264708,-111.371493,"6",2011,"F","7",24,2011-06-18,27,"C_Abraliopsis",0.2,"Dgigas"
"Dg2011_213","110618",27.264708,-111.371493,"6",2011,"F","7",37,2011-06-18,27,"F_Benthosema",1,"Dgigas"
"Dg2011_214","110618",27.264708,-111.371493,"6",2011,"F","7",32.5,2011-06-18,27,"F_UnID",0.375,"Dgigas"
"Dg2011_214","110618",27.264708,-111.371493,"6",2011,"F","7",32.5,2011-06-18,27,"C_Pterygioteuthis",0.125,"Dgigas"
"Dg2011_214","110618",27.264708,-111.371493,"6",2011,"F","7",32.5,2011-06-18,27,"F_Vinciguerria",0.125,"Dgigas"
"Dg2011_214","110618",27.264708,-111.371493,"6",2011,"F","7",32.5,2011-06-18,27,"F_Benthosema",0.375,"Dgigas"
"Dg2011_215","110618",27.264708,-111.371493,"6",2011,"F","7",35.5,2011-06-18,27,"R_Crust",1,"Dgigas"
"Dg2011_216","110618",27.264708,-111.371493,"6",2011,"F","3",31,2011-06-18,27,"C_UnID",0.133333333333333,"Dgigas"
"Dg2011_216","110618",27.264708,-111.371493,"6",2011,"F","3",31,2011-06-18,27,"F_Triphoturus",0.0666666666666667,"Dgigas"
"Dg2011_216","110618",27.264708,-111.371493,"6",2011,"F","3",31,2011-06-18,27,"F_Vinciguerria",0.133333333333333,"Dgigas"
"Dg2011_216","110618",27.264708,-111.371493,"6",2011,"F","3",31,2011-06-18,27,"C_Pterygioteuthis",0.333333333333333,"Dgigas"
