Ref,Monthly..,year,Date,Locality,ML,Weight,SEX,Mat.Stage,prey,rostral,item,length,SL,TL,ML,,,
670,21,1997,1/23/97,Guaymas,77.9,14.625,H,V,Triphoturus,,Otolith.length1,0.8,36.8621,46.58584,,,,
679,30,1997,1/23/97,Guaymas,59.2,5.25,M,V,Triphoturus,,Otolith.length2,0.7,34.0099,42.64166,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length2,0.9,39.7143,50.53002,,,,
678,29,1997,1/23/97,Guaymas,69.9,NA,M,V,Triphoturus,,Otolith.length2,0.9,39.7143,50.53002,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
667,18,1997,1/23/97,Guaymas,73.5,11.825,H,III,Triphoturus,,Otolith.length2,0.9,39.7143,50.53002,,,,
676,27,1997,1/23/97,Guaymas,74.1,11.975,H,V,Triphoturus,,Otolith.length2,0.8,36.8621,46.58584,,,,
677,28,1997,1/23/97,Guaymas,75,11.35,M,V,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length3,0.9,39.7143,50.53002,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length3,1.2,48.2709,62.36256,,,,
667,18,1997,1/23/97,Guaymas,73.5,11.825,H,III,Triphoturus,,Otolith.length3,1.1,45.4187,58.41838,,,,
676,27,1997,1/23/97,Guaymas,74.1,11.975,H,V,Triphoturus,,Otolith.length3,0.9,39.7143,50.53002,,,,
677,28,1997,1/23/97,Guaymas,75,11.35,M,V,Triphoturus,,Otolith.length3,1,42.5665,54.4742,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length4,1,42.5665,54.4742,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length4,1.1,45.4187,58.41838,,,,
667,18,1997,1/23/97,Guaymas,73.5,11.825,H,III,Triphoturus,,Otolith.length4,0.8,36.8621,46.58584,,,,
676,27,1997,1/23/97,Guaymas,74.1,11.975,H,V,Triphoturus,,Otolith.length4,1,42.5665,54.4742,,,,
677,28,1997,1/23/97,Guaymas,75,11.35,M,V,Triphoturus,,Otolith.length4,0.9,39.7143,50.53002,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length5,1,42.5665,54.4742,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length5,1.1,45.4187,58.41838,,,,
676,27,1997,1/23/97,Guaymas,74.1,11.975,H,V,Triphoturus,,Otolith.length5,1,42.5665,54.4742,,,,
677,28,1997,1/23/97,Guaymas,75,11.35,M,V,Triphoturus,,Otolith.length5,1,42.5665,54.4742,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length6,0.9,39.7143,50.53002,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length6,1.1,45.4187,58.41838,,,,
676,27,1997,1/23/97,Guaymas,74.1,11.975,H,V,Triphoturus,,Otolith.length6,1.1,45.4187,58.41838,,,,
682,33,1997,1/23/97,Guaymas,63.6,7.2,M,IV,Triphoturus,,Otolith.length7,0.9,39.7143,50.53002,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length7,1.1,45.4187,58.41838,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length8,1.1,45.4187,58.41838,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length9,1,42.5665,54.4742,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length10,1,42.5665,54.4742,,,,
675,26,1997,1/23/97,Guaymas,73,12.925,H,III,Triphoturus,,Otolith.length11,1.2,48.2709,62.36256,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length1,1.7,31.814,39.19218,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length1,1.6,29.9205,36.69104,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length1,1.5,28.027,34.1899,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
1098,12,1997,2/16/97,Guaymas,50.1,3.275,H,II,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length1,1.7,31.814,39.19218,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length1,2,37.4945,46.6956,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length2,1.8,33.7075,41.69332,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1098,12,1997,2/16/97,Guaymas,50.1,3.275,H,II,Benthosema,,Otolith.length2,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length2,2,37.4945,46.6956,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length2,1.7,31.814,39.19218,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length2,2.1,39.388,49.19674,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length3,1.5,28.027,34.1899,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length3,2.1,39.388,49.19674,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length3,2.2,41.2815,51.69788,,,,
1098,12,1997,2/16/97,Guaymas,50.1,3.275,H,II,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length3,1.7,31.814,39.19218,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length3,2,37.4945,46.6956,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length3,1.7,31.814,39.19218,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length4,1.8,33.7075,41.69332,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length4,2.3,43.175,54.19902,,,,
1098,12,1997,2/16/97,Guaymas,50.1,3.275,H,II,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length4,1.7,31.814,39.19218,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length4,1.6,29.9205,36.69104,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length4,1.8,33.7075,41.69332,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length5,2,37.4945,46.6956,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length5,1.8,33.7075,41.69332,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length5,1.7,31.814,39.19218,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1098,12,1997,2/16/97,Guaymas,50.1,3.275,H,II,Benthosema,,Otolith.length5,2,37.4945,46.6956,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length5,1.8,33.7075,41.69332,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length6,2.1,39.388,49.19674,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length6,2.1,39.388,49.19674,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length6,1.8,33.7075,41.69332,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length6,1.6,29.9205,36.69104,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length6,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length6,1.9,35.601,44.19446,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length6,1.6,29.9205,36.69104,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length6,2,37.4945,46.6956,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length6,1.7,31.814,39.19218,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length7,1.9,35.601,44.19446,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length7,2.1,39.388,49.19674,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length7,2,37.4945,46.6956,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length7,1.9,35.601,44.19446,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length7,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length7,1.9,35.601,44.19446,,,,
1105,19,1997,2/16/97,Guaymas,43,NA,H,II,Benthosema,,Otolith.length7,1.8,33.7075,41.69332,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length7,2,37.4945,46.6956,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length7,2,37.4945,46.6956,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length8,1.7,31.814,39.19218,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length8,1.7,31.814,39.19218,,,,
1090,4,1997,2/16/97,Guaymas,52,3.175,M,V,Benthosema,,Otolith.length8,1.9,35.601,44.19446,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length8,2.2,41.2815,51.69788,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length8,2.1,39.388,49.19674,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length8,2,37.4945,46.6956,,,,
1106,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Benthosema,,Otolith.length8,2,37.4945,46.6956,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length8,1.7,31.814,39.19218,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length9,1.7,31.814,39.19218,,,,
1095,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1096,10,1997,2/16/97,Guaymas,61.2,6.125,M,V,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length9,1.7,31.814,39.19218,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length10,2.1,39.388,49.19674,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length10,1.7,31.814,39.19218,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length10,2,37.4945,46.6956,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length10,1.9,35.601,44.19446,,,,
1088,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Benthosema,,Otolith.length11,1.6,29.9205,36.69104,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length11,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length11,1.9,35.601,44.19446,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length11,1.9,35.601,44.19446,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length12,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length12,1.8,33.7075,41.69332,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length12,1.9,35.601,44.19446,,,,
1089,3,1997,2/16/97,Guaymas,47.4,2.6,M,III,Benthosema,,Otolith.length13,1.9,35.601,44.19446,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length13,1.8,33.7075,41.69332,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length13,2,37.4945,46.6956,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length14,1.7,31.814,39.19218,,,,
1108,22,1997,2/16/97,Guaymas,38.2,1.65,M,II,Benthosema,,Otolith.length14,2,37.4945,46.6956,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length15,1.6,29.9205,36.69104,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length16,1.7,31.814,39.19218,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length17,1.7,31.814,39.19218,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length18,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length19,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length20,1.8,33.7075,41.69332,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length21,2,37.4945,46.6956,,,,
1102,16,1997,2/16/97,Guaymas,46.1,NA,H,II,Benthosema,,Otolith.length22,1.9,35.601,44.19446,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length1,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length1,0.2,,,12.832,,,
686,4,1997,2/16/97,Guaymas,52,3.175,M,V,Pterygioteuthis,URL,Otolith.length1,0.5,,,21.79,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length2,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length2,0.3,,,16.148,,,
686,4,1997,2/16/97,Guaymas,52,3.175,M,V,Pterygioteuthis,URL,Otolith.length2,0.5,,,21.79,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length3,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length3,0.3,,,16.148,,,
686,4,1997,2/16/97,Guaymas,52,3.175,M,V,Pterygioteuthis,URL,Otolith.length3,0.4,,,18.892,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length4,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length4,0.4,,,19.464,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length5,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length5,0.4,,,19.464,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length6,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length6,0.2,,,12.832,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length7,0.4,,,19.464,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length7,0.3,,,16.148,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Pterygioteuthis,,Otolith.length8,0.2,,,12.832,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length8,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length9,0.3,,,16.148,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Pterygioteuthis,,Otolith.length10,0.2,,,12.832,,,
687,5,1997,2/16/97,Guaymas,45.3,2.2,M,III,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
683,1,1997,2/16/97,Guaymas,45.8,2.65,H,II,Triphoturus,,Otolith.length1,0.8,36.8621,46.58584,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length1,1.2,48.2709,62.36256,,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
684,2,1997,2/16/97,Guaymas,51.8,3.275,M,V,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length2,0.9,39.7143,50.53002,,,,
702,20,1997,2/16/97,Guaymas,50.8,3.4,M,III,Triphoturus,,Otolith.length2,1,42.5665,54.4742,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length3,1,42.5665,54.4742,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length4,0.9,39.7143,50.53002,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length5,0.8,36.8621,46.58584,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length6,0.8,36.8621,46.58584,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length7,0.8,36.8621,46.58584,,,,
691,9,1997,2/16/97,Guaymas,47.3,2.925,M,III,Triphoturus,,Otolith.length8,1,42.5665,54.4742,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length1,1.7,31.814,39.19218,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length1,1.9,35.601,44.19446,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length1,1.8,33.7075,41.69332,,,,
1162,,1997,2/17/97,Guaymas,69.2,NA,H,III,Benthosema,,Otolith.length1,1.6,29.9205,36.69104,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length2,1.8,33.7075,41.69332,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length2,2,37.4945,46.6956,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length2,2.2,41.2815,51.69788,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length2,1.9,35.601,44.19446,,,,
1162,,1997,2/17/97,Guaymas,69.2,NA,H,III,Benthosema,,Otolith.length2,1.6,29.9205,36.69104,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length3,1.5,28.027,34.1899,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length3,1.8,33.7075,41.69332,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length3,1.9,35.601,44.19446,,,,
1162,,1997,2/17/97,Guaymas,69.2,NA,H,III,Benthosema,,Otolith.length3,1.7,31.814,39.19218,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length4,2.2,41.2815,51.69788,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length4,1.9,35.601,44.19446,,,,
1162,,1997,2/17/97,Guaymas,69.2,NA,H,III,Benthosema,,Otolith.length4,2,37.4945,46.6956,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length5,1.9,35.601,44.19446,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length5,1.7,31.814,39.19218,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length5,2.2,41.2815,51.69788,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length5,2,37.4945,46.6956,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length6,2.2,41.2815,51.69788,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length6,1.6,29.9205,36.69104,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length6,2.1,39.388,49.19674,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length6,2,37.4945,46.6956,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length7,1.4,26.1335,31.68876,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length7,1.7,31.814,39.19218,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length7,2.1,39.388,49.19674,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length7,1.9,35.601,44.19446,,,,
1112,25,1997,2/17/97,Guaymas,58,5.575,H,III,Benthosema,,Otolith.length8,1.9,35.601,44.19446,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length8,1.9,35.601,44.19446,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length8,2.1,39.388,49.19674,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length8,1.9,35.601,44.19446,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length9,2.3,43.175,54.19902,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length9,2.2,41.2815,51.69788,,,,
1159,,1997,2/17/97,Guaymas,59.5,NA,M,IV,Benthosema,,Otolith.length9,2,37.4945,46.6956,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length10,2.1,39.388,49.19674,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length10,2.2,41.2815,51.69788,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length11,1.6,29.9205,36.69104,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length11,2.3,43.175,54.19902,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length12,1.8,33.7075,41.69332,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length12,2.4,45.0685,56.70016,,,,
1115,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Benthosema,,Otolith.length13,1.8,33.7075,41.69332,,,,
1135,,1997,2/17/97,Guaymas,65.8,NA,M,V,Benthosema,,Otolith.length13,2,37.4945,46.6956,,,,
710,28,1997,2/17/97,Guaymas,52.2,3.775,M,IV,Triphoturus,,Otolith.length1,1,42.5665,54.4742,,,,
